,Site,Year,Species,Temperature,Temp_Range
12006,PRWI 22,2011,Pileated Woodpecker,24.70000076,20-30
12007,PRWI 22,2011,Ovenbird,24.70000076,20-30
12008,PRWI 22,2011,White-breasted Nuthatch,24.70000076,20-30
12009,PRWI 22,2011,Eastern Wood-Pewee,24.70000076,20-30
12010,PRWI 22,2011,Carolina Chickadee,24.70000076,20-30
12011,PRWI 22,2011,Red-eyed Vireo,24.70000076,20-30
12012,PRWI 22,2011,Blue Jay,24.70000076,20-30
12013,PRWI 22,2011,Blue-gray Gnatcatcher,24.70000076,20-30
12014,PRWI 22,2011,American Goldfinch,24.70000076,20-30
12015,PRWI 22,2011,Pine Warbler,24.70000076,20-30
12016,PRWI 22,2011,Carolina Chickadee,24.0,20-30
12017,PRWI 22,2011,Ovenbird,24.0,20-30
12018,PRWI 22,2011,Acadian Flycatcher,24.0,20-30
12019,PRWI 22,2011,Acadian Flycatcher,24.0,20-30
12020,PRWI 22,2011,Blue-headed Vireo,24.0,20-30
12021,PRWI 22,2011,Wood Thrush,24.0,20-30
12022,PRWI 22,2011,Downy Woodpecker,24.0,20-30
12023,PRWI 22,2011,Eastern Wood-Pewee,24.0,20-30
12024,PRWI 22,2011,Great Crested Flycatcher,24.0,20-30
12025,PRWI 22,2011,Northern Cardinal,24.0,20-30
12026,PRWI 22,2011,Northern Cardinal,24.0,20-30
12027,PRWI 22,2011,Red-bellied Woodpecker,24.0,20-30
12028,PRWI 22,2011,Wood Thrush,24.0,20-30
12029,PRWI 22,2011,Brown-headed Cowbird,24.0,20-30
12030,PRWI 22,2011,Red-eyed Vireo,24.0,20-30
12031,PRWI 20,2011,Acadian Flycatcher,22.0,20-30
12032,PRWI 20,2011,American Crow,22.0,20-30
12033,PRWI 20,2011,American Crow,22.0,20-30
12034,PRWI 20,2011,Ovenbird,22.0,20-30
12035,PRWI 20,2011,Ovenbird,22.0,20-30
12036,PRWI 20,2011,Yellow-billed Cuckoo,22.0,20-30
12037,PRWI 20,2011,Wood Thrush,22.0,20-30
12038,PRWI 20,2011,Wood Thrush,22.0,20-30
12039,PRWI 20,2011,Ovenbird,22.0,20-30
12040,PRWI 20,2011,Eastern Wood-Pewee,22.0,20-30
12041,PRWI 20,2011,Eastern Wood-Pewee,22.0,20-30
12042,PRWI 20,2011,Blue-gray Gnatcatcher,22.0,20-30
12043,PRWI 21,2011,Red-eyed Vireo,25.0,20-30
12044,PRWI 21,2011,White-breasted Nuthatch,25.0,20-30
12045,PRWI 21,2011,Ovenbird,25.0,20-30
12046,PRWI 21,2011,Red-bellied Woodpecker,25.0,20-30
12047,PRWI 21,2011,Ovenbird,25.0,20-30
12048,PRWI 21,2011,Ovenbird,25.0,20-30
12049,PRWI 21,2011,Northern Flicker,25.0,20-30
12050,PRWI 21,2011,Eastern Tufted Titmouse,25.0,20-30
12051,PRWI 21,2011,Eastern Wood-Pewee,25.0,20-30
12052,PRWI 21,2011,Downy Woodpecker,25.0,20-30
12053,PRWI 21,2011,Acadian Flycatcher,25.0,20-30
12054,PRWI 21,2011,Acadian Flycatcher,25.0,20-30
12055,PRWI 21,2011,Wood Thrush,25.0,20-30
12056,PRWI 21,2011,Northern Parula,25.0,20-30
12057,PRWI 22,2011,Eastern Wood-Pewee,25.70000076,20-30
12058,PRWI 22,2011,Eastern Tufted Titmouse,25.70000076,20-30
12059,PRWI 22,2011,Ovenbird,25.70000076,20-30
12060,PRWI 22,2011,Red-bellied Woodpecker,25.70000076,20-30
12061,PRWI 22,2011,Acadian Flycatcher,25.70000076,20-30
12062,PRWI 22,2011,Brown-headed Cowbird,25.70000076,20-30
12063,PRWI 22,2011,Wood Thrush,25.70000076,20-30
12064,PRWI 13,2011,Red-eyed Vireo,24.79999924,20-30
12065,PRWI 13,2011,Ovenbird,24.79999924,20-30
12066,PRWI 13,2011,Black-and-white Warbler,24.79999924,20-30
12067,PRWI 13,2011,Blue-gray Gnatcatcher,24.79999924,20-30
12068,PRWI 13,2011,Carolina Chickadee,24.79999924,20-30
12069,PRWI 13,2011,Chimney Swift,24.79999924,20-30
12070,PRWI 13,2011,Mourning Dove,24.79999924,20-30
12071,PRWI 13,2011,Purple Martin,24.79999924,20-30
12072,PRWI 13,2011,American Crow,24.79999924,20-30
12073,PRWI 13,2011,Red-eyed Vireo,24.79999924,20-30
12074,PRWI 21,2011,Scarlet Tanager,25.39999962,20-30
12075,PRWI 21,2011,Northern Parula,25.39999962,20-30
12076,PRWI 21,2011,Red-eyed Vireo,25.39999962,20-30
12077,PRWI 21,2011,Red-bellied Woodpecker,25.39999962,20-30
12078,PRWI 21,2011,Ovenbird,25.39999962,20-30
12079,PRWI 21,2011,Northern Parula,25.39999962,20-30
12080,PRWI 21,2011,White-breasted Nuthatch,25.39999962,20-30
12081,PRWI 21,2011,Eastern Wood-Pewee,25.39999962,20-30
12082,PRWI 21,2011,Blue-gray Gnatcatcher,25.39999962,20-30
12083,PRWI 21,2011,American Crow,25.39999962,20-30
12084,PRWI 21,2011,Acadian Flycatcher,25.39999962,20-30
12085,PRWI 21,2011,Eastern Tufted Titmouse,25.39999962,20-30
12086,PRWI 21,2011,Acadian Flycatcher,25.39999962,20-30
12087,PRWI 21,2011,Yellow-billed Cuckoo,25.0,20-30
12088,PRWI 21,2011,Acadian Flycatcher,25.0,20-30
12089,PRWI 21,2011,Blue-gray Gnatcatcher,25.0,20-30
12090,PRWI 21,2011,Eastern Tufted Titmouse,25.0,20-30
12091,PRWI 21,2011,Eastern Tufted Titmouse,25.0,20-30
12092,PRWI 21,2011,Red-bellied Woodpecker,25.0,20-30
12093,PRWI 21,2011,Red-bellied Woodpecker,25.0,20-30
12094,PRWI 21,2011,Red-bellied Woodpecker,25.0,20-30
12095,PRWI 21,2011,Red-eyed Vireo,25.0,20-30
12096,PRWI 21,2011,Red-eyed Vireo,25.0,20-30
12097,PRWI 21,2011,White-breasted Nuthatch,25.0,20-30
12098,PRWI 21,2011,Yellow-billed Cuckoo,25.0,20-30
12099,PRWI 21,2011,Wood Thrush,25.0,20-30
12100,PRWI 20,2011,Eastern Wood-Pewee,23.0,20-30
12101,PRWI 20,2011,Wood Thrush,23.0,20-30
12102,PRWI 20,2011,Ovenbird,23.0,20-30
12103,PRWI 20,2011,Acadian Flycatcher,23.0,20-30
12104,PRWI 20,2011,Red-eyed Vireo,23.0,20-30
12105,PRWI 20,2011,Carolina Chickadee,23.0,20-30
12106,PRWI 20,2011,Eastern Wood-Pewee,23.0,20-30
12107,PRWI 20,2011,Carolina Chickadee,23.0,20-30
12108,PRWI 20,2011,American Robin,23.0,20-30
12109,PRWI 20,2011,American Robin,23.0,20-30
12110,PRWI 22,2011,White-breasted Nuthatch,25.89999962,20-30
12111,PRWI 22,2011,Ovenbird,25.89999962,20-30
12112,PRWI 22,2011,Acadian Flycatcher,25.89999962,20-30
12113,PRWI 22,2011,Eastern Tufted Titmouse,25.89999962,20-30
12114,PRWI 22,2011,Eastern Tufted Titmouse,25.89999962,20-30
12115,PRWI 22,2011,Eastern Wood-Pewee,25.89999962,20-30
12116,PRWI 22,2011,Carolina Wren,25.89999962,20-30
12117,PRWI 22,2011,Blue Jay,25.89999962,20-30
12118,PRWI 22,2011,American Robin,25.89999962,20-30
12119,PRWI 22,2011,American Robin,25.89999962,20-30
12120,PRWI 22,2011,Hairy Woodpecker,25.89999962,20-30
12121,PRWI 22,2011,Ovenbird,25.89999962,20-30
12122,PRWI 22,2011,Red-bellied Woodpecker,25.89999962,20-30
12123,PRWI 22,2011,Ruby-throated Hummingbird,25.89999962,20-30
12124,PRWI 22,2011,Scarlet Tanager,25.89999962,20-30
12125,PRWI 22,2011,Red-eyed Vireo,25.89999962,20-30
12126,PRWI 5,2011,American Goldfinch,20.0,10-20
12127,PRWI 5,2011,Eastern Wood-Pewee,20.0,10-20
12128,PRWI 5,2011,Ruby-throated Hummingbird,20.0,10-20
12129,PRWI 5,2011,Red-eyed Vireo,20.0,10-20
12130,PRWI 5,2011,Pileated Woodpecker,20.0,10-20
12131,PRWI 5,2011,Ovenbird,20.0,10-20
12132,PRWI 5,2011,Mourning Dove,20.0,10-20
12133,PRWI 5,2011,Mourning Dove,20.0,10-20
12134,PRWI 5,2011,Wood Thrush,20.0,10-20
12135,PRWI 5,2011,Eastern Tufted Titmouse,20.0,10-20
12136,PRWI 5,2011,Hairy Woodpecker,20.0,10-20
12137,PRWI 5,2011,Carolina Wren,20.0,10-20
12138,PRWI 5,2011,Blue Jay,20.0,10-20
12139,PRWI 5,2011,Brown-headed Cowbird,20.0,10-20
12140,PRWI 5,2011,American Goldfinch,20.0,10-20
12141,PRWI 5,2011,Acadian Flycatcher,20.0,10-20
12142,PRWI 5,2011,Acadian Flycatcher,20.0,10-20
12143,PRWI 5,2011,American Robin,20.0,10-20
12144,PRWI 5,2011,Eastern Tufted Titmouse,20.0,10-20
12145,PRWI 17,2011,Summer Tanager,22.79999924,20-30
12146,PRWI 17,2011,Eastern Tufted Titmouse,22.79999924,20-30
12147,PRWI 17,2011,Downy Woodpecker,22.79999924,20-30
12148,PRWI 17,2011,American Goldfinch,22.79999924,20-30
12149,PRWI 17,2011,Pine Warbler,22.79999924,20-30
12150,PRWI 17,2011,Pine Warbler,22.79999924,20-30
12151,PRWI 17,2011,Ovenbird,22.79999924,20-30
12152,PRWI 17,2011,White-breasted Nuthatch,22.79999924,20-30
12153,PRWI 17,2011,Northern Cardinal,22.79999924,20-30
12154,PRWI 17,2011,Wood Thrush,22.79999924,20-30
12155,PRWI 5,2011,Mourning Dove,23.29999924,20-30
12156,PRWI 5,2011,Eastern Towhee,23.29999924,20-30
12157,PRWI 5,2011,American Goldfinch,23.29999924,20-30
12158,PRWI 5,2011,Acadian Flycatcher,23.29999924,20-30
12159,PRWI 5,2011,Pine Warbler,23.29999924,20-30
12160,PRWI 5,2011,Red-eyed Vireo,23.29999924,20-30
12161,PRWI 5,2011,American Robin,23.29999924,20-30
12162,PRWI 5,2011,Wood Thrush,23.29999924,20-30
12163,PRWI 5,2011,Song Sparrow,23.29999924,20-30
12164,PRWI 14,2011,Acadian Flycatcher,27.0,20-30
12165,PRWI 14,2011,Red-eyed Vireo,27.0,20-30
12166,PRWI 14,2011,American Crow,27.0,20-30
12167,PRWI 14,2011,American Goldfinch,27.0,20-30
12168,PRWI 14,2011,Northern Flicker,27.0,20-30
12169,PRWI 14,2011,Pine Warbler,27.0,20-30
12170,PRWI 14,2011,Red-bellied Woodpecker,27.0,20-30
12171,PRWI 14,2011,Red-shouldered Hawk,27.0,20-30
12172,PRWI 14,2011,Red-eyed Vireo,24.60000038,20-30
12173,PRWI 14,2011,Wood Thrush,24.60000038,20-30
12174,PRWI 14,2011,Eastern Tufted Titmouse,24.60000038,20-30
12175,PRWI 14,2011,Acadian Flycatcher,24.60000038,20-30
12176,PRWI 14,2011,Red-bellied Woodpecker,24.60000038,20-30
12177,PRWI 14,2011,Northern Parula,24.60000038,20-30
12178,PRWI 14,2011,Northern Cardinal,24.60000038,20-30
12179,PRWI 14,2011,Hooded Warbler,24.60000038,20-30
12180,PRWI 14,2011,Blue-gray Gnatcatcher,24.60000038,20-30
12181,PRWI 14,2011,Eastern Wood-Pewee,24.60000038,20-30
12182,PRWI 14,2011,Acadian Flycatcher,24.60000038,20-30
12183,PRWI 5,2011,Wood Thrush,21.70000076,20-30
12184,PRWI 5,2011,Red-eyed Vireo,21.70000076,20-30
12185,PRWI 5,2011,Acadian Flycatcher,21.70000076,20-30
12186,PRWI 5,2011,Acadian Flycatcher,21.70000076,20-30
12187,PRWI 5,2011,Blue-gray Gnatcatcher,21.70000076,20-30
12188,PRWI 5,2011,Brown-headed Cowbird,21.70000076,20-30
12189,PRWI 5,2011,Carolina Wren,21.70000076,20-30
12190,PRWI 5,2011,Eastern Wood-Pewee,21.70000076,20-30
12191,PRWI 5,2011,Eastern Tufted Titmouse,21.70000076,20-30
12192,PRWI 5,2011,Hairy Woodpecker,21.70000076,20-30
12193,PRWI 5,2011,Yellow-billed Cuckoo,21.70000076,20-30
12194,PRWI 5,2011,Red-bellied Woodpecker,21.70000076,20-30
12195,PRWI 5,2011,Scarlet Tanager,21.70000076,20-30
12196,PRWI 5,2011,White-breasted Nuthatch,21.70000076,20-30
12197,PRWI 5,2011,Wood Thrush,21.70000076,20-30
12198,PRWI 5,2011,Ovenbird,21.70000076,20-30
12199,PRWI 5,2011,Acadian Flycatcher,22.29999924,20-30
12200,PRWI 5,2011,Eastern Tufted Titmouse,22.29999924,20-30
12201,PRWI 5,2011,Eastern Wood-Pewee,22.29999924,20-30
12202,PRWI 5,2011,Downy Woodpecker,22.29999924,20-30
12203,PRWI 5,2011,American Goldfinch,22.29999924,20-30
12204,PRWI 5,2011,Red-eyed Vireo,22.29999924,20-30
12205,PRWI 5,2011,Scarlet Tanager,22.29999924,20-30
12206,PRWI 5,2011,White-breasted Nuthatch,22.29999924,20-30
12207,PRWI 5,2011,Yellow-billed Cuckoo,22.29999924,20-30
12208,PRWI 5,2011,Wood Thrush,22.29999924,20-30
12209,PRWI 5,2011,Red-eyed Vireo,22.29999924,20-30
12210,PRWI 5,2011,Ovenbird,22.29999924,20-30
12211,PRWI 5,2011,Wood Thrush,22.29999924,20-30
12212,PRWI 5,2011,Ovenbird,22.29999924,20-30
12213,PRWI 5,2011,Northern Parula,22.29999924,20-30
12214,PRWI 5,2011,Mourning Dove,22.29999924,20-30
12215,PRWI 14,2011,White-breasted Nuthatch,23.60000038,20-30
12216,PRWI 14,2011,American Crow,23.60000038,20-30
12217,PRWI 14,2011,Northern Flicker,23.60000038,20-30
12218,PRWI 14,2011,Eastern Wood-Pewee,23.60000038,20-30
12219,PRWI 14,2011,Carolina Chickadee,23.60000038,20-30
12220,PRWI 14,2011,Acadian Flycatcher,23.60000038,20-30
12221,PRWI 14,2011,Red-eyed Vireo,23.60000038,20-30
12222,PRWI 14,2011,Wood Thrush,23.60000038,20-30
12223,PRWI 14,2011,Acadian Flycatcher,23.60000038,20-30
12224,PRWI 14,2011,Mourning Dove,23.60000038,20-30
12225,PRWI 14,2011,Blue-gray Gnatcatcher,23.60000038,20-30
12226,PRWI 17,2011,Eastern Tufted Titmouse,23.29999924,20-30
12227,PRWI 17,2011,Wood Thrush,23.29999924,20-30
12228,PRWI 17,2011,Blue Jay,23.29999924,20-30
12229,PRWI 17,2011,Blue Jay,23.29999924,20-30
12230,PRWI 17,2011,Carolina Chickadee,23.29999924,20-30
12231,PRWI 17,2011,Downy Woodpecker,23.29999924,20-30
12232,PRWI 17,2011,Eastern Wood-Pewee,23.29999924,20-30
12233,PRWI 17,2011,Ovenbird,23.29999924,20-30
12234,PRWI 17,2011,Red-eyed Vireo,23.29999924,20-30
12235,PRWI 17,2011,Pine Warbler,23.29999924,20-30
12236,PRWI 5,2011,Eastern Wood-Pewee,24.5,20-30
12237,PRWI 5,2011,Acadian Flycatcher,24.5,20-30
12238,PRWI 5,2011,Acadian Flycatcher,24.5,20-30
12239,PRWI 5,2011,Red-eyed Vireo,24.5,20-30
12240,PRWI 5,2011,Wood Thrush,24.5,20-30
12241,PRWI 5,2011,Wood Thrush,24.5,20-30
12242,PRWI 5,2011,Northern Cardinal,20.0,10-20
12243,PRWI 5,2011,Pine Warbler,20.0,10-20
12244,PRWI 5,2011,Northern Cardinal,20.0,10-20
12245,PRWI 5,2011,Blue-gray Gnatcatcher,20.0,10-20
12246,PRWI 5,2011,American Robin,20.0,10-20
12247,PRWI 5,2011,American Robin,20.0,10-20
12248,PRWI 5,2011,American Robin,20.0,10-20
12249,PRWI 5,2011,American Crow,20.0,10-20
12250,PRWI 5,2011,Red-eyed Vireo,20.0,10-20
12251,PRWI 5,2011,Acadian Flycatcher,20.0,10-20
12252,PRWI 5,2011,Wood Thrush,20.0,10-20
12253,PRWI 5,2011,Acadian Flycatcher,20.0,10-20
12254,PRWI 5,2011,Blue-gray Gnatcatcher,20.0,10-20
12255,PRWI 5,2011,Blue Jay,20.0,10-20
12256,PRWI 5,2011,Carolina Chickadee,20.0,10-20
12257,PRWI 5,2011,Yellow-billed Cuckoo,20.0,10-20
12258,PRWI 5,2011,Eastern Wood-Pewee,20.0,10-20
12259,PRWI 5,2011,Scarlet Tanager,20.0,10-20
12260,PRWI 5,2011,Eastern Towhee,20.0,10-20
12261,PRWI 5,2011,Northern Cardinal,20.0,10-20
12262,PRWI 5,2011,White-breasted Nuthatch,20.0,10-20
12263,PRWI 5,2011,Wood Thrush,20.0,10-20
12264,PRWI 5,2011,Carolina Wren,20.0,10-20
12265,PRWI 5,2011,Downy Woodpecker,20.0,10-20
12266,PRWI 5,2011,Scarlet Tanager,20.0,10-20
12267,PRWI 5,2011,Red-bellied Woodpecker,20.0,10-20
12268,PRWI 17,2011,Blue Jay,21.0,20-30
12269,PRWI 17,2011,American Goldfinch,21.0,20-30
12270,PRWI 17,2011,Acadian Flycatcher,21.0,20-30
12271,PRWI 17,2011,American Robin,21.0,20-30
12272,PRWI 17,2011,Eastern Wood-Pewee,21.0,20-30
12273,PRWI 17,2011,Red-eyed Vireo,21.0,20-30
12274,PRWI 17,2011,Eastern Wood-Pewee,21.0,20-30
12275,PRWI 17,2011,Scarlet Tanager,21.89999962,20-30
12276,PRWI 17,2011,Blue Jay,21.89999962,20-30
12277,PRWI 17,2011,Carolina Chickadee,21.89999962,20-30
12278,PRWI 17,2011,Carolina Chickadee,21.89999962,20-30
12279,PRWI 17,2011,Downy Woodpecker,21.89999962,20-30
12280,PRWI 17,2011,Wood Thrush,21.89999962,20-30
12281,PRWI 17,2011,Wood Thrush,21.89999962,20-30
12282,PRWI 17,2011,Eastern Wood-Pewee,21.89999962,20-30
12283,PRWI 17,2011,Eastern Tufted Titmouse,21.89999962,20-30
12284,PRWI 17,2011,Northern Cardinal,21.89999962,20-30
12285,PRWI 17,2011,Acadian Flycatcher,21.89999962,20-30
12286,PRWI 17,2011,American Robin,21.89999962,20-30
12287,PRWI 17,2011,Eastern Tufted Titmouse,21.89999962,20-30
12288,PRWI 2,2011,Red-eyed Vireo,23.89999962,20-30
12289,PRWI 2,2011,Blue-gray Gnatcatcher,23.89999962,20-30
12290,PRWI 2,2011,Red-bellied Woodpecker,23.89999962,20-30
12291,PRWI 2,2011,Mourning Dove,23.89999962,20-30
12292,PRWI 2,2011,Hooded Warbler,23.89999962,20-30
12293,PRWI 2,2011,Eastern Tufted Titmouse,23.89999962,20-30
12294,PRWI 2,2011,Carolina Wren,23.89999962,20-30
12295,PRWI 2,2011,Downy Woodpecker,23.89999962,20-30
12296,PRWI 2,2011,American Goldfinch,23.89999962,20-30
12297,PRWI 2,2011,Scarlet Tanager,23.89999962,20-30
12298,PRWI 2,2011,White-breasted Nuthatch,23.89999962,20-30
12299,PRWI 2,2011,Yellow-billed Cuckoo,23.89999962,20-30
12300,PRWI 2,2011,Brown-headed Cowbird,23.89999962,20-30
12301,PRWI 4,2011,Wood Thrush,25.10000038,20-30
12302,PRWI 4,2011,Great Crested Flycatcher,25.10000038,20-30
12303,PRWI 4,2011,Whip-poor-will,25.10000038,20-30
12304,PRWI 4,2011,Eastern Wood-Pewee,25.10000038,20-30
12305,PRWI 4,2011,Chipping Sparrow,25.10000038,20-30
12306,PRWI 4,2011,American Robin,25.10000038,20-30
12307,PRWI 4,2011,Red-eyed Vireo,25.10000038,20-30
12308,PRWI 1,2011,Red-eyed Vireo,27.70000076,20-30
12309,PRWI 1,2011,Eastern Tufted Titmouse,27.70000076,20-30
12310,PRWI 4,2011,Acadian Flycatcher,21.0,20-30
12311,PRWI 4,2011,Scarlet Tanager,21.0,20-30
12312,PRWI 4,2011,Mourning Dove,21.0,20-30
12313,PRWI 4,2011,Northern Cardinal,21.0,20-30
12314,PRWI 4,2011,Ovenbird,21.0,20-30
12315,PRWI 4,2011,Red-eyed Vireo,21.0,20-30
12316,PRWI 4,2011,Wood Thrush,21.0,20-30
12317,PRWI 4,2011,Red-eyed Vireo,21.0,20-30
12318,PRWI 4,2011,Yellow-billed Cuckoo,21.0,20-30
12319,PRWI 4,2011,Scarlet Tanager,21.0,20-30
12320,PRWI 4,2011,Red-eyed Vireo,21.0,20-30
12321,PRWI 3,2011,Acadian Flycatcher,20.0,10-20
12322,PRWI 3,2011,Hooded Warbler,20.0,10-20
12323,PRWI 3,2011,Eastern Tufted Titmouse,20.0,10-20
12324,PRWI 3,2011,Eastern Tufted Titmouse,20.0,10-20
12325,PRWI 3,2011,Eastern Wood-Pewee,20.0,10-20
12326,PRWI 3,2011,Carolina Wren,20.0,10-20
12327,PRWI 3,2011,Hooded Warbler,20.0,10-20
12328,PRWI 3,2011,American Crow,20.0,10-20
12329,PRWI 3,2011,Northern Parula,20.0,10-20
12330,PRWI 3,2011,Yellow-billed Cuckoo,20.0,10-20
12331,PRWI 3,2011,White-breasted Nuthatch,20.0,10-20
12332,PRWI 3,2011,Red-eyed Vireo,20.0,10-20
12333,PRWI 2,2011,Scarlet Tanager,24.5,20-30
12334,PRWI 2,2011,Carolina Chickadee,24.5,20-30
12335,PRWI 2,2011,Downy Woodpecker,24.5,20-30
12336,PRWI 2,2011,Eastern Wood-Pewee,24.5,20-30
12337,PRWI 2,2011,Red-eyed Vireo,24.5,20-30
12338,PRWI 2,2011,Eastern Tufted Titmouse,24.5,20-30
12339,PRWI 4,2011,American Crow,20.0,10-20
12340,PRWI 4,2011,Acadian Flycatcher,20.0,10-20
12341,PRWI 4,2011,Wood Thrush,20.0,10-20
12342,PRWI 4,2011,Wood Thrush,20.0,10-20
12343,PRWI 4,2011,Scarlet Tanager,20.0,10-20
12344,PRWI 4,2011,Red-eyed Vireo,20.0,10-20
12345,PRWI 4,2011,Red-eyed Vireo,20.0,10-20
12346,PRWI 4,2011,Pileated Woodpecker,20.0,10-20
12347,PRWI 4,2011,Ovenbird,20.0,10-20
12348,PRWI 4,2011,Acadian Flycatcher,20.0,10-20
12349,PRWI 4,2011,Ovenbird,20.0,10-20
12350,PRWI 4,2011,Eastern Tufted Titmouse,20.0,10-20
12351,PRWI 4,2011,Eastern Tufted Titmouse,20.0,10-20
12352,PRWI 4,2011,Eastern Wood-Pewee,20.0,10-20
12353,PRWI 4,2011,Downy Woodpecker,20.0,10-20
12354,PRWI 4,2011,Common Grackle,20.0,10-20
12355,PRWI 1,2011,Red-eyed Vireo,26.60000038,20-30
12356,PRWI 1,2011,Eastern Wood-Pewee,26.60000038,20-30
12357,PRWI 1,2011,Hairy Woodpecker,26.60000038,20-30
12358,PRWI 1,2011,Red-eyed Vireo,26.60000038,20-30
12359,PRWI 1,2011,Acadian Flycatcher,26.60000038,20-30
12360,PRWI 1,2011,Blue-gray Gnatcatcher,26.60000038,20-30
12361,PRWI 2,2011,Acadian Flycatcher,24.89999962,20-30
12362,PRWI 2,2011,American Crow,24.89999962,20-30
12363,PRWI 2,2011,American Goldfinch,24.89999962,20-30
12364,PRWI 2,2011,Acadian Flycatcher,24.89999962,20-30
12365,PRWI 2,2011,Yellow-billed Cuckoo,24.89999962,20-30
12366,PRWI 2,2011,Blue Jay,24.89999962,20-30
12367,PRWI 2,2011,Eastern Wood-Pewee,24.89999962,20-30
12368,PRWI 2,2011,Red-shouldered Hawk,24.89999962,20-30
12369,PRWI 2,2011,Red-eyed Vireo,24.89999962,20-30
12370,PRWI 2,2011,Red-eyed Vireo,24.89999962,20-30
12371,PRWI 2,2011,Blue Jay,24.89999962,20-30
12372,PRWI 4,2011,Red-eyed Vireo,22.0,20-30
12373,PRWI 4,2011,American Crow,22.0,20-30
12374,PRWI 4,2011,Red-eyed Vireo,22.0,20-30
12375,PRWI 4,2011,Mourning Dove,22.0,20-30
12376,PRWI 4,2011,American Robin,22.0,20-30
12377,PRWI 4,2011,Red-eyed Vireo,22.0,20-30
12378,PRWI 4,2011,American Robin,22.0,20-30
12379,PRWI 4,2011,Blue Jay,22.0,20-30
12380,PRWI 4,2011,Eastern Wood-Pewee,22.0,20-30
12381,PRWI 4,2011,Hooded Warbler,22.0,20-30
12382,PRWI 4,2011,Hooded Warbler,22.0,20-30
12383,PRWI 4,2011,Northern Cardinal,22.0,20-30
12384,PRWI 2,2011,Red-eyed Vireo,26.20000076,20-30
12385,PRWI 2,2011,Blue-gray Gnatcatcher,26.20000076,20-30
12386,PRWI 2,2011,Wood Thrush,26.20000076,20-30
12387,PRWI 2,2011,Red-eyed Vireo,26.20000076,20-30
12388,PRWI 2,2011,Downy Woodpecker,26.20000076,20-30
12389,PRWI 2,2011,White-breasted Nuthatch,26.20000076,20-30
12390,PRWI 1,2011,Acadian Flycatcher,28.70000076,20-30
12391,PRWI 1,2011,Red-bellied Woodpecker,28.70000076,20-30
12392,PRWI 1,2011,Eastern Tufted Titmouse,28.70000076,20-30
12393,PRWI 1,2011,Red-eyed Vireo,28.70000076,20-30
12394,PRWI 1,2011,Red-eyed Vireo,28.70000076,20-30
12395,PRWI 1,2011,Eastern Wood-Pewee,26.89999962,20-30
12396,PRWI 1,2011,Wood Thrush,26.89999962,20-30
12397,PRWI 1,2011,Downy Woodpecker,26.89999962,20-30
12398,PRWI 1,2011,White-breasted Nuthatch,26.89999962,20-30
12399,PRWI 1,2011,Acadian Flycatcher,26.89999962,20-30
12400,PRWI 1,2011,Red-eyed Vireo,26.89999962,20-30
12401,PRWI 1,2011,Eastern Tufted Titmouse,26.89999962,20-30
12402,PRWI 2,2011,Yellow-billed Cuckoo,24.39999962,20-30
12403,PRWI 2,2011,Red-eyed Vireo,24.39999962,20-30
12404,PRWI 2,2011,Red-eyed Vireo,24.39999962,20-30
12405,PRWI 2,2011,Ovenbird,24.39999962,20-30
12406,PRWI 2,2011,Mourning Dove,24.39999962,20-30
12407,PRWI 2,2011,Acadian Flycatcher,24.39999962,20-30
12408,PRWI 2,2011,Blue Jay,24.39999962,20-30
12409,PRWI 2,2011,Eastern Wood-Pewee,24.39999962,20-30
12410,PRWI 2,2011,Downy Woodpecker,24.39999962,20-30
12411,PRWI 4,2011,White-breasted Nuthatch,24.10000038,20-30
12412,PRWI 4,2011,Wood Thrush,24.10000038,20-30
12413,PRWI 4,2011,Wood Thrush,24.10000038,20-30
12414,PRWI 4,2011,Eastern Wood-Pewee,24.10000038,20-30
12415,PRWI 4,2011,Red-eyed Vireo,24.10000038,20-30
12416,PRWI 4,2011,American Crow,24.10000038,20-30
12417,PRWI 4,2011,Acadian Flycatcher,24.10000038,20-30
12418,PRWI 4,2011,Mourning Dove,24.10000038,20-30
12419,PRWI 4,2011,Downy Woodpecker,24.10000038,20-30
12420,PRWI 4,2011,Eastern Tufted Titmouse,24.10000038,20-30
12421,PRWI 4,2011,Red-eyed Vireo,24.10000038,20-30
12422,PRWI 2,2011,Scarlet Tanager,25.10000038,20-30
12423,PRWI 2,2011,Acadian Flycatcher,25.10000038,20-30
12424,PRWI 2,2011,Red-eyed Vireo,25.10000038,20-30
12425,PRWI 2,2011,American Goldfinch,25.10000038,20-30
12426,PRWI 2,2011,Eastern Wood-Pewee,25.10000038,20-30
12427,PRWI 2,2011,Red-eyed Vireo,24.20000076,20-30
12428,PRWI 2,2011,Wood Thrush,24.20000076,20-30
12429,PRWI 2,2011,Red-eyed Vireo,24.20000076,20-30
12430,PRWI 2,2011,Eastern Tufted Titmouse,24.20000076,20-30
12431,PRWI 2,2011,Eastern Wood-Pewee,24.20000076,20-30
12432,PRWI 2,2011,Blue-gray Gnatcatcher,24.20000076,20-30
12433,PRWI 2,2011,Acadian Flycatcher,24.20000076,20-30
12434,PRWI 2,2011,Scarlet Tanager,24.20000076,20-30
12435,PRWI 3,2011,Red-eyed Vireo,20.0,10-20
12436,PRWI 3,2011,Brown-headed Cowbird,20.0,10-20
12437,PRWI 3,2011,Pileated Woodpecker,20.0,10-20
